"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"70","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100053","2021-07-15","","01","영업/정상","11","영업","","","","","0332517890","","","강원특별자치도 춘천시 동면 장학리 996-1","강원특별자치도 춘천시 동면 춘천로449번길 30","24209","후니아이","2021-07-15 13:25:37","I","2023-06-13 00:00:00","","266234.217405744","488288.568779746","기타수질오염원관리","","","","","0","","0","7873500531",
"71","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100051","2021-07-07","","01","영업/정상","11","영업","","","","","0332444200","","","강원특별자치도 춘천시 퇴계동 381-1 롯데슈퍼","강원특별자치도 춘천시 영서로 2195, 롯데슈퍼 (퇴계동)","24445","성광안경콘택트","2021-07-07 16:32:55","I","2023-06-13 00:00:00","","264048.38885859","484444.290618198","기타수질오염원관리","","","","","0","","0","2210525506",
"72","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100013","2021-05-31","","01","영업/정상","11","영업","","","","","0332441991","","","강원특별자치도 춘천시 퇴계동 888-3","강원특별자치도 춘천시 행촌로 51 (퇴계동)","24441","안경클리닉","2021-05-31 13:43:28","I","2023-06-13 00:00:00","","263758.725506063","484511.059684252","기타수질오염원관리","","","","","0","","0","2210861920",
"73","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100004","2021-04-23","","01","영업/정상","11","영업","","","","","0332513003","","","강원특별자치도 춘천시 석사동 799-1","강원특별자치도 춘천시 퇴계로 184 (석사동)","24378","이노티 안경 퇴계석사점","2024-08-16 17:36:05","U","2024-08-18 02:40:00","","264973.305700463","484113.291018839","기타수질오염원관리","","","","","0","","0","2211298929",
"74","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100007","2021-05-12","","01","영업/정상","11","영업","","","","","0332618819","","","강원특별자치도 춘천시 석사동 880-4 107호","강원특별자치도 춘천시 퇴계농공로 22, 107호 (석사동)","24414","피카소안경원","2021-05-12 15:06:49","I","2023-06-13 00:00:00","","265419.195718634","483446.822404389","기타수질오염원관리","","","","","0","","0","2210669480",
"75","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100024","2021-06-21","","01","영업/정상","11","영업","","","","","0332528000","","","강원특별자치도 춘천시 조양동 50-8","강원특별자치도 춘천시 명동길 7 (조양동)","24353","독일안경원","2021-06-21 12:02:05","I","2023-06-13 00:00:00","","263952.567630524","486581.166916725","기타수질오염원관리","","","","","0","","0","2210656253",
"76","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100042","2021-07-05","","01","영업/정상","11","영업","","","","","0332630049","","","강원특별자치도 춘천시 중앙로2가 32","강원특별자치도 춘천시 중앙로 69, 2층 (중앙로2가)","24354","으뜸 50 안경","2021-07-05 13:32:14","I","2023-06-13 00:00:00","","263840.220903726","486523.255161669","기타수질오염원관리","","","","","0","","0","2211038664",
"77","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100043","2021-07-05","","01","영업/정상","11","영업","","","","","0332573283","","","강원특별자치도 춘천시 효자동 192-1 강원대학교 천지관1층","강원특별자치도 춘천시 강원대학길 1, 강원대학교 천지관 1층 (효자동)","24341","구내안경원","2021-07-05 13:34:18","I","2023-06-13 00:00:00","","265481.557982219","485420.871953344","기타수질오염원관리","","","","","0","","0","2213808470",
"78","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100046","2021-07-06","","01","영업/정상","11","영업","","","","","0332441001","","","강원특별자치도 춘천시 동면 장학리 234","강원특별자치도 춘천시 동면 춘천순환로 600","24213","앰에스안경원","2021-07-06 16:49:50","I","2023-06-13 00:00:00","","266540.279685759","488014.164781552","기타수질오염원관리","","","","","0","","0","2211281618",
"79","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100049","2021-07-06","","01","영업/정상","11","영업","","","","","0332440992","","","강원특별자치도 춘천시 중앙로1가 91 다19-20","강원특별자치도 춘천시 중앙로 지하 49-2, 다19-20 (중앙로1가)","24346","안경마트","2021-07-06 18:31:40","I","2023-06-13 00:00:00","","264063.07608168","486899.162452165","기타수질오염원관리","","","","","0","","0","2210127791",
"80","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100052","2021-07-12","","01","영업/정상","11","영업","","","","","0332511061","","","강원특별자치도 춘천시 효자동 628-10","강원특별자치도 춘천시 서부대성로 239 (효자동)","24289","글라스나인","2024-12-26 13:02:31","U","2024-12-28 02:40:00","","265440.305171299","485850.266746593","기타수질오염원관리","","","","","0","","0","4752801852",
"81","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100019","2021-06-17","","01","영업/정상","11","영업","","","","","0332521001","","","강원특별자치도 춘천시 온의동 511 이마트","강원특별자치도 춘천시 경춘로 2353, 이마트 1층 (온의동)","24435","아이스토리안경 진정성","2021-06-17 09:15:42","I","2023-06-13 00:00:00","","263141.943193102","484821.289677657","기타수질오염원관리","","","","","0","","0","2210898709",
"82","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025202100003","2021-04-09","","01","영업/정상","11","영업","","","","","033-253-1881","","","강원특별자치도 춘천시 조양동 47-9","강원특별자치도 춘천시 시청길10번길 15-1 (조양동)","24352","성광안경원","2021-04-09 11:20:46","I","2023-06-13 00:00:00","","264118.636651241","486542.183958429","기타수질오염원관리","","","","","0","","0","2211249582",
"83","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025199100042","1991-08-01","","01","영업/정상","11","영업","","","","","033-241-8889","","","강원특별자치도 춘천시 동면 지내리 2-9 2-10번지","강원특별자치도 춘천시 동면 소양강로 675","200-853","소양강양식장","2025-03-26 14:55:37","U","2025-03-28 02:40:00","","268648.483557977","491704.299896482","기타수질오염원관리","","","","","0","","0","2219301699",
"84","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025199100044","2002-01-08","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 춘천시 남산면 광판리 1139-43 외 6필지(1139, 1139-44, 1139-45, 1139-52, 1139-171, 573)","","","광판양어장","2024-08-22 17:11:24","U","2024-08-24 02:40:00","","261939.072963763","469388.77371863","기타수질오염원관리","","","","","0","","0","2219096273",
"85","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025199100071","1991-08-23","","01","영업/정상","11","영업","","","","","033 2601334","","","강원특별자치도 춘천시 신동면 정족리 1007-1","강원특별자치도 춘천시 신동면 칠전동길 72","","두산큐벡스(주)","2010-05-11 17:25:49","I","2023-06-13 00:00:00","","263329.19876502","482733.108274384","기타수질오염원관리","","","","","0","","0","2218128579",
"86","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200400009","2004-11-03","","01","영업/정상","11","영업","","","","","0332575455","","","강원특별자치도 춘천시 중앙로2가 58 1층","강원특별자치도 춘천시 중앙로 86 (중앙로2가,1층)","","우성재활의학과의원","2014-10-13 17:15:45","I","2023-06-13 00:00:00","","263699.29344611","486430.461854654","기타수질오염원관리","","","","","0","","0","2219052431",
"87","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200400010","2004-12-22","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 춘천시 석사동 796-11","강원특별자치도 춘천시 퇴계로 207 (석사동)","","신주호정형외과의원","2019-06-27 11:36:12","I","2023-06-13 00:00:00","","265193.628553188","484064.267149514","기타수질오염원관리","","","","","0","","0","2219053051",
"88","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200500002","2005-03-15","","01","영업/정상","11","영업","","","","","0332536606","","","강원특별자치도 춘천시 후평동 67-72","강원특별자치도 춘천시 후석로 312 (후평동)","","김도훈재활의학과의원","2019-06-27 11:36:47","I","2023-06-13 00:00:00","","265993.969354751","486528.741471488","기타수질오염원관리","","","","","0","","0","2219054290",
"89","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200500007","2005-04-20","","01","영업/정상","11","영업","","","","","0332603407","","","강원특별자치도 춘천시 남산면 창촌리 300-17","강원특별자치도 춘천시 남산면 보매기길 75","","(주)엔지브이아이","2013-02-19 13:46:15","I","2023-06-13 00:00:00","","256216.405368518","475885.317574698","기타수질오염원관리","","","","","0","","0","2218117048",
"90","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200600001","2006-03-23","","01","영업/정상","11","영업","","","","","0332639922","","","강원특별자치도 춘천시 동내면 학곡리 591","강원특별자치도 춘천시 동내면 학곡동2길 6","","학곡리정비공장","2011-06-22 09:03:57","I","2023-06-13 00:00:00","","266833.156481834","481890.131301744","기타수질오염원관리","","","","","0","","0","2210118763",
"91","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200600002","2006-07-28","","01","영업/정상","11","영업","","","","","0332542266","","","강원특별자치도 춘천시 우두동 707-35 2층","강원특별자치도 춘천시 충열로 39 (우두동)","200-939","누누베베소아과","2019-06-27 11:37:24","I","2023-06-13 00:00:00","","264363.436931186","488796.109066363","기타수질오염원관리","","","","","0","","0","2219060436",
"92","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200600004","2006-11-14","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 춘천시 조양동 48-10 메디컬빌딩 4층","강원특별자치도 춘천시 금강로 69 (조양동,메디컬빌딩 4층)","","연세플러스비뇨기과의원","2019-06-27 11:38:10","I","2023-06-13 00:00:00","","264087.192281586","486528.951787529","기타수질오염원관리","","","","","0","","0","2219069742",
"93","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200700001","2007-01-02","","01","영업/정상","11","영업","","","","","033 2529264","","200-220","강원특별자치도 춘천시 칠전동 11 외1필지","강원특별자치도 춘천시 자라우길 7-4  (칠전동,외1필지)","","삼일공업사","2010-03-03 16:38:05","I","2023-06-13 00:00:00","자동차 수리업","262342.851560635","483687.124338962","기타수질오염원관리","자동차 수리업","","","","0","","0","2210799230",
"94","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200900002","2009-06-02","","01","영업/정상","11","영업","","","","","07077882380","","","강원특별자치도 춘천시 퇴계동 164-3 춘천철원축협하나로마트","강원특별자치도 춘천시 지석로 11 (퇴계동,춘천철원축협하나로마트)","","달팽이스튜디오","2019-06-27 11:39:20","I","2023-06-13 00:00:00","","264838.52203719","483744.542704867","기타수질오염원관리","","","","","0","","0","2210976298",
"95","수질오염원설치시설(기타)","09_30_12_P","4181000","418100025200900005","2009-07-31","","01","영업/정상","11","영업","","","","","033-262-2777","","","강원특별자치도 춘천시 남산면 수동리 427-7","강원특별자치도 춘천시 남산면 한치로 228-2","","춘천모터스","2020-05-20 10:35:02","I","2023-06-13 00:00:00","","257630.46071611","475531.565719668","기타수질오염원관리","","","","","0","","0","2218139848",
