"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"68","축산가공업","07_22_05_P","6530000","642000000420060008","2006-08-16","","01","영업/정상","0000","정상","","","","","0332520906","31.5","200-120","강원특별자치도 춘천시 근화동  289번지 2호","강원특별자치도 춘천시 공지로431번길 8 (근화동)","200-931","춘천 조아 닭갈비","2025-06-18 09:21:22","U","2025-06-20 02:40:00","식육가공업","263208.393024525","485839.476010837","축산물가공업","식육가공업","0","000","1",
"69","축산가공업","07_22_05_P","6530000","642000000420090017","2009-11-25","","01","영업/정상","0000","정상","","","","","0332521839","384.3","200-954","강원특별자치도 춘천시 동내면 거두리 464번지 1호","강원특별자치도 춘천시 동내면 거두길 142","200-954","KS푸드","2023-11-16 09:28:01","U","2023-11-18 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","000","3",
"70","축산가공업","07_22_05_P","6530000","642000000420130012","2013-05-20","","01","영업/정상","0000","정상","","","","","","68.63","","강원특별자치도 홍천군 홍천읍 신장대리 15번지 4호","강원특별자치도 홍천군 홍천읍 번영로 63","250-922","홍천제일식품","2021-08-02 17:48:05","I","2023-06-13 00:00:00","식육가공업","278204.18800001","465707.914399253","축산물가공업","식육가공업","0","000","1",
"71","축산가공업","07_22_05_P","6530000","642000000420130016","2013-06-04","","01","영업/정상","0000","정상","","","","","0335534997","502.45","","강원특별자치도 태백시 철암동  464번지 7호","강원특별자치도 태백시 철암공단길 72 (철암동)","235-200","주식회사 대풍식품","2022-02-15 16:27:30","I","2023-06-13 00:00:00","식육가공업","381397.541078241","404971.705496623","축산물가공업","식육가공업","0","L00","8",
"72","축산가공업","07_22_05_P","6530000","642000000420180011","2018-05-23","","01","영업/정상","0000","정상","","","","","0333450213","4116.91","","강원특별자치도 횡성군 우천면 법주리 742번지 0호","강원특별자치도 횡성군 우천면 우천제2농공단지로 65-47","","(주)에프비신영","2024-11-05 15:22:26","U","2024-11-07 02:40:00","식육가공업","294267.686049114","439089.986078813","축산물가공업","식육가공업","0","L00","15",
"73","축산가공업","07_22_05_P","6530000","642000000420180019","2018-12-18","","01","영업/정상","0000","정상","","","","","0332529985","410.95","","강원특별자치도 춘천시 후평동  623번지 49호 D동","강원특별자치도 춘천시 후석로462번길 15, D동 (후평동)","","(주)참푸드","2025-09-26 09:59:47","U","2025-09-28 02:40:00","식육가공업","265242.313278706","487822.663448227","축산물가공업","식육가공업","0","L00","3",
"74","축산가공업","07_22_05_P","6530000","642000000420180020","2018-12-28","","01","영업/정상","0000","정상","","","","","0332617790","471","","강원특별자치도 춘천시 퇴계동  857번지 5호","강원특별자치도 춘천시 퇴계농공로 96, A동 1호 (퇴계동)","","에이치엠푸드 농업회사법인 주식회사","2022-05-06 16:08:47","I","2023-06-13 00:00:00","식육가공업","265164.196938298","482782.006008858","축산물가공업","식육가공업","0","L00","8",
"75","축산가공업","07_22_05_P","6530000","642000000420040002","2004-03-02","","01","영업/정상","0000","정상","","","","","0334412010","3702.36","209-842","강원특별자치도 화천군 하남면 원천리 1145번지 4호","강원특별자치도 화천군 하남면 공단길 80-7","209-842","(주)계명식품","2025-10-28 09:55:42","U","2025-10-30 02:40:00","식육가공업","257990.62383901","505709.812910557","축산물가공업","식육가공업","0","L00","32",
"76","축산가공업","07_22_05_P","6530000","642000000420200007","2020-02-17","","01","영업/정상","0000","정상","","","","","","128.48","","강원특별자치도 강릉시 입암동  428번지 0호","강원특별자치도 강릉시 율곡로2692번길 62 (입암동)","","일상다발사","2025-01-16 15:36:50","U","2025-01-18 02:40:00","식육가공업","368475.343284335","473904.900094031","축산물가공업","식육가공업","0","000","3",
"77","축산가공업","07_22_05_P","6530000","642000000420200013","2020-07-17","","01","영업/정상","0000","정상","","","","","0337490884","2759.7","","강원특별자치도 원주시 지정면 가곡리 1283번지 1호","강원특별자치도 원주시 지정면 조엄로 347-2","","설성푸드 주식회사","2025-02-18 17:51:09","U","2025-02-20 02:40:00","식육가공업","276485.455261985","430284.100944501","축산물가공업","식육가공업","0","L00","8",
"78","축산가공업","07_22_05_P","6530000","642000000420200014","2020-08-21","","01","영업/정상","0000","정상","","","","","","1962.9","","강원특별자치도 정선군 신동읍 예미리 896번지 1호","강원특별자치도 정선군 신동읍 의림로 141-52","","농업회사법인(주) 채움 정선지점","2021-05-28 15:47:37","I","2023-06-13 00:00:00","식육가공업","345300.887062369","413034.377399768","축산물가공업","식육가공업","0","L00","6",
"79","축산가공업","07_22_05_P","6530000","642000000420070006","2007-04-06","","01","영업/정상","0000","정상","","","","","0334560631","509.5","","","강원특별자치도 철원군 동송읍 상노로 173","269-819","열두광주리영농조합법인","2021-05-27 13:13:41","I","2023-06-13 00:00:00","알가공업","219317.251698906","516501.751500316","축산물가공업","알가공업","0","L00","4",
"80","축산가공업","07_22_05_P","6530000","642000000420070009","2007-10-04","","01","영업/정상","0000","정상","","","","","0333424831","2492.88","225-811","강원특별자치도 횡성군 우천면 양적리 37번지 13호","강원특별자치도 횡성군 우천면 수남로266번길 65","225-811","일동후디스(주)횡성유가공공장","2022-09-13 12:11:14","I","2023-06-13 00:00:00","유가공업","293721.288247644","439614.527859345","축산물가공업","유가공업","0","L00","17",
"81","축산가공업","07_22_05_P","6530000","642000000420220005","2022-06-24","","01","영업/정상","0000","정상","","","","","","478.5","","강원특별자치도 원주시 흥업면 사제리 910번지 1호","강원특별자치도 원주시 흥업면 승안동길 92","","농업회사법인 나린뜰 주식회사 흥업공장","2024-02-19 09:06:49","U","2024-02-21 02:40:00","알가공업","278697.590581078","424073.065270694","축산물가공업","알가공업","0","L00","8",
"82","축산가공업","07_22_05_P","6530000","642000000420220007","2022-08-25","","01","영업/정상","0000","정상","","","","","0332633964","307.7","","강원특별자치도 춘천시 사북면 고성리 339번지 8호","강원특별자치도 춘천시 사북면 춘화로 730","","주식회사 푸드팩토리","2023-08-21 10:21:31","U","2023-08-23 02:40:00","식육가공업","264032.516647747","499103.227718871","축산물가공업","식육가공업","0","L00","6",
"83","축산가공업","07_22_05_P","6530000","642000000420220009","2022-09-02","","01","영업/정상","0000","정상","","","","","","97.2","","강원특별자치도 춘천시 온의동  548번지 12호","강원특별자치도 춘천시 안마산로 19, 1층(온의동)","","봄시내푸드","2023-12-13 10:06:34","U","2023-12-15 02:40:00","식육가공업","263195.143006617","484274.200711883","축산물가공업","식육가공업","0","000","2",
"84","축산가공업","07_22_05_P","6530000","642000000420220010","2022-09-06","","01","영업/정상","0000","정상","","","","","0334639988","638","","강원특별자치도 인제군 북면 원통리 1709번지 0호","강원특별자치도 인제군 북면 원통로74번길 10-43","","두성식품","2022-09-06 12:58:06","I","2023-06-13 00:00:00","식육가공업","305375.021142633","513398.038536451","축산물가공업","식육가공업","0","000","15",
"85","축산가공업","07_22_05_P","6530000","642000000420100006","2010-03-04","","01","영업/정상","0000","정상","","","","","0332539830","115.72","200-935","강원특별자치도 춘천시 석사동  661번지 13호","강원특별자치도 춘천시 효석로 135 (석사동)","200-935","퇴계유통","2024-08-09 11:37:22","U","2024-08-11 02:40:00","식육가공업","265350.362886309","484102.906362377","축산물가공업","식육가공업","0","000","2",
"86","축산가공업","07_22_05_P","6530000","642000000420100007","2010-03-26","","01","영업/정상","0000","정상","","","","","0332562504","119","200-080","강원특별자치도 춘천시 조양동  6번지 282호","강원특별자치도 춘천시 동부시장길 27(조양동)","200-080","동부푸드닭갈비마트","2021-12-30 11:49:47","I","2023-06-13 00:00:00","식육가공업","264467.51348075","486506.613518898","축산물가공업","식육가공업","0","000","5",
"87","축산가공업","07_22_05_P","6530000","642000000420100010","2010-06-24","","01","영업/정상","0000","정상","","","","","0332537129","111.95","200-938","강원특별자치도 춘천시 온의동  538번지 19호","강원특별자치도 춘천시 충혼길52번길 20-22 (온의동)","200-938","경북유통","2020-08-21 13:10:18","I","2023-06-13 00:00:00","식육가공업","263214.205226155","484574.412511793","축산물가공업","식육가공업","0","000","5",
"88","축산가공업","07_22_05_P","6530000","642000000420100011","2010-07-19","","01","영업/정상","0000","정상","","","","","0332419954","129.64","200-945","강원특별자치도 춘천시 퇴계동  195번지 8호","강원특별자치도 춘천시 영서로2141번길 39 (퇴계동)","200-943","광수유통","2024-04-23 17:58:12","U","2024-04-25 02:40:00","식육가공업","264637.907872732","483773.739408251","축산물가공업","식육가공업","0","000","3",
"89","축산가공업","07_22_05_P","6530000","642000000420100013","2010-09-16","","01","영업/정상","0000","정상","","","","","","34.55","210-220","강원특별자치도 강릉시 유산동  160번지 1호 농산물도매시장 상품동 2호","강원특별자치도 강릉시 유산로 60, 상품동 2호 (유산동,농산물도매시장)","210-220","쏘핫","2025-10-23 09:35:33","U","2025-10-25 02:40:00","식육가공업","369003.950742812","472343.966333923","축산물가공업","식육가공업","0","000","2",
"90","축산가공업","07_22_05_P","6530000","642000000420120026","2012-08-24","","01","영업/정상","0000","정상","","","","","0337628621","4084.05","","강원특별자치도 원주시 문막읍 반계리 2233번지","강원특별자치도 원주시 문막읍 문막공단길 170","220-805","(주)데어리젠","2025-08-21 08:36:22","U","2025-08-23 02:40:00","유가공업","271474.732860906","421466.489493918","축산물가공업","유가공업","0","L00","100",
"91","축산가공업","07_22_05_P","6530000","642000000420120028","2012-08-27","","01","영업/정상","0000","정상","","","","","07038297018","164.78","","강원특별자치도 원주시 단계동  525번지 9호","강원특별자치도 원주시 원문로112번길 40(단계동)","220-939","(주)포대인","2024-02-19 08:54:07","U","2024-02-21 02:40:00","식육가공업","282430.948904781","428827.001617536","축산물가공업","식육가공업","0","L00","1",
"92","축산가공업","07_22_05_P","6530000","642000000420130020","2013-09-09","","01","영업/정상","0000","정상","","","","","0332649230","901","","강원특별자치도 춘천시 퇴계동  1273번지 0호","강원특별자치도 춘천시 퇴계공단2길 42(퇴계동)","200-944","주식회사 봄내푸드","2023-12-19 10:12:38","U","2023-12-21 02:40:00","식육가공업","","","축산물가공업","식육가공업","0","L00","4",
"93","축산가공업","07_22_05_P","6530000","642000000420150003","2015-04-10","","01","영업/정상","0000","정상","","","","","","60.32","","강원특별자치도 홍천군 두촌면 천현리 300번지 1호","강원특별자치도 홍천군 두촌면 샘재길 360-10","250-824","홍천댁","2020-02-10 13:12:54","I","2023-06-13 00:00:00","알가공업","289389.733308311","485118.358013348","축산물가공업","알가공업","0","000","0",
"94","축산가공업","07_22_05_P","6530000","642000000420200016","2020-11-02","","01","영업/정상","0000","정상","","","","","","721.26","","강원특별자치도 원주시 우산동  411번지 13호","강원특별자치도 원주시 우산로 180-18 (우산동)","","주식회사 만나","2024-08-12 16:35:53","U","2024-08-14 02:40:00","유가공업","283227.55353802","430903.317759465","축산물가공업","유가공업","0","L00","6",
