"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수",
"269","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054200200001","2002-01-31","","01","영업/정상","11","영업","","","","","033-373-2280","","","강원특별자치도 영월군 영월읍 하송리 247-3","강원특별자치도 영월군 영월읍 하송로 35, 2층","26234","동강환경(주)","2024-12-17 14:36:25","U","2025-07-29 02:40:00","하수, 폐수 및 분뇨 처리업","329947.228486293","410197.196451909","분뇨등설계시공업관리","하수, 폐수 및 분뇨 처리업","","","","0","","0",
"270","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054200000001","1995-03-09","","03","폐업","2","폐업","2007-11-14","","","","","","230-800","강원특별자치도 영월군 영월읍 하송리 249-7","강원특별자치도 영월군 영월읍 단종로15번길 67","","(주)효성","2007-11-14 12:59:45","U","2025-07-29 02:40:00","","329963.43329461","410234.725062649","분뇨등설계시공업관리","","","","","0","","0",
"271","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054200100001","1995-03-09","","03","폐업","2","폐업","2007-11-15","","","","","","230-800","강원특별자치도 영월군 영월읍 하송리 249-7","강원특별자치도 영월군 영월읍 단종로15번길 67","","(주)효성","2007-12-04 17:51:10","I","2023-06-13 00:00:00","","329963.43329461","410234.725062649","분뇨등설계시공업관리","","","","","0","","0",
"272","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054200100002","1999-03-16","","03","폐업","2","폐업","2002-01-25","","","","","","","강원특별자치도 영월군 영월읍 하송리 178-26","","","강원환경(주)","2002-01-25 15:10:02","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"273","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054200100003","2000-03-13","","03","폐업","2","폐업","2011-02-08","","","","033 3723721","","","강원특별자치도 영월군 영월읍 하송리 193-2","강원특별자치도 영월군 영월읍 하송로 67","","제일환경산업","2011-06-01 16:01:47","I","2023-06-13 00:00:00","","329846.136887234","409890.919008801","분뇨등설계시공업관리","","","","","0","","0",
"274","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054200100004","2001-01-08","","03","폐업","2","폐업","2003-05-07","","","","","","","강원특별자치도 영월군 영월읍 하송리 7","","","성원건설(주)","2003-05-09 10:39:51","U","2025-07-29 02:40:00","","330135.102781991","409920.307062251","분뇨등설계시공업관리","","","","","0","","0",
"275","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054200100005","1998-06-01","","03","폐업","2","폐업","2009-09-01","","","","","","230-874","강원특별자치도 영월군 북면 문곡리 2052-1","강원특별자치도 영월군 북면 강구길 53","","광명기전(주)","2009-09-09 17:34:07","I","2023-06-13 00:00:00","","325980.97210643","414966.846820326","분뇨등설계시공업관리","","","","","0","","0",
"276","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054200300001","2003-08-05","","03","폐업","2","폐업","2004-05-17","","","","","","230-808","강원특별자치도 영월군 영월읍 하송리 8-2","","","영동환경산업","2004-05-17 11:26:02","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"277","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054200200002","2002-02-23","","03","폐업","2","폐업","2024-05-31","","","","0333746868","","","강원특별자치도 영월군 영월읍 팔괴리 750-1","강원특별자치도 영월군 영월읍 팔괴로 217, 2층","26240","동림환경건설(주)","2024-06-27 11:46:27","U","2024-06-29 02:40:00","","330582.615502256","407671.794347554","분뇨등설계시공업관리","","","","","0","","0",
"278","단독정화조/오수처리시설설계시공업","09_30_07_P","4271000","427100054201400001","2014-01-24","","03","폐업","2","폐업","2024-05-31","","","","033-374-6868","","230-808","강원특별자치도 영월군 영월읍 하송리 202-2","강원특별자치도 영월군 영월읍 하송로 60 (2층 202호 )","230-808","동림환경건설(주)","2024-06-27 11:46:59","U","2024-06-29 02:40:00","","329833.912181794","409988.266650423","분뇨등설계시공업관리","","","","","0","","0",
"279","단독정화조/오수처리시설설계시공업","09_30_07_P","4281000","428100054200200002","2002-11-09","","01","영업/정상","11","영업","","","","","0333332082","","232-807","강원특별자치도 평창군 평창읍 하리 227-6","강원특별자치도 평창군 평창읍 군청길 88","","(주)청솔환경엔지니어링","2014-04-08 14:34:10","U","2025-07-29 02:40:00","","323156.622344641","430656.950997282","분뇨등설계시공업관리","","","","","0","","0",
"280","단독정화조/오수처리시설설계시공업","09_30_07_P","4281000","428100054200500001","2005-03-14","","01","영업/정상","11","영업","","","","","033-330-8427","","","강원특별자치도 평창군 대관령면 용산리 130","강원특별자치도 평창군 대관령면 올림픽로 715","25352","(주)물사랑","2021-07-13 09:04:18","U","2025-07-29 02:40:00","","348259.144297804","461699.273918606","분뇨등설계시공업관리","","","","","0","","0",
"281","단독정화조/오수처리시설설계시공업","09_30_07_P","4281000","428100054199800001","1998-05-07","","01","영업/정상","11","영업","","","","","","","232-807","강원특별자치도 평창군 평창읍 하리 277-1","강원특별자치도 평창군 평창읍 백오로 24","","동성환경건설(주)","2005-01-13 13:59:45","I","2023-06-13 00:00:00","","323161.384485377","430421.331623861","분뇨등설계시공업관리","","","","","0","","0",
"282","단독정화조/오수처리시설설계시공업","09_30_07_P","4281000","428100054200300001","2003-07-25","","01","영업/정상","11","영업","","","","","033-332-2223","","","강원특별자치도 평창군 대화면 대화리 1431-2","강원특별자치도 평창군 대화면 평창대로 1218","25356","강원용평정화조","2022-08-25 16:18:00","U","2025-07-29 02:40:00","","328331.425962771","448088.087340292","분뇨등설계시공업관리","","","","","0","","0",
"283","단독정화조/오수처리시설설계시공업","09_30_07_P","4281000","428100054200000001","2000-03-04","","01","영업/정상","11","영업","","","","","","","232-803","강원특별자치도 평창군 평창읍 주진리 475-1","","","백광건설(주)","2004-02-05 13:49:43","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"284","단독정화조/오수처리시설설계시공업","09_30_07_P","4281000","428100054200800001","2008-10-16","","01","영업/정상","11","영업","","","","","0333344417","","232-807","강원특별자치도 평창군 평창읍 하리 266-1","강원특별자치도 평창군 평창읍 군청길 32","","(주)대신이앤지","2024-03-20 10:39:12","U","2025-07-29 02:40:00","","323070.0232689","430414.050296217","분뇨등설계시공업관리","","","","","0","","0",
"285","단독정화조/오수처리시설설계시공업","09_30_07_P","4281000","428100054199900001","1999-09-06","","03","폐업","2","폐업","2005-09-08","","","","","","232-807","강원특별자치도 평창군 평창읍 하리 277-1","","","(주)장산환경건설","2007-06-07 18:13:12","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"286","단독정화조/오수처리시설설계시공업","09_30_07_P","4281000","428100054200200001","2002-11-28","","03","폐업","2","폐업","2008-10-07","","","","","","232-807","강원특별자치도 평창군 평창읍 하리 266-1","","","(주)대신정화조공사","2008-10-07 15:39:22","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"287","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054199900154","2001-05-09","","02","휴업","1","휴업","","2003-03-24","2004-03-02","","033 5635630","","233-800","강원특별자치도 정선군 정선읍 봉양리 233-1","","","(주)동서개발","2003-05-22 13:02:23","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"288","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054199900182","2001-05-09","","02","휴업","1","휴업","","2004-11-30","2005-11-30","","033 5635023","","233-840","강원특별자치도 정선군 여량면 여량리 114-2","","","(주)태림","2004-12-23 15:46:18","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"289","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054202000002","2020-04-17","","01","영업/정상","11","영업","","","","","033-563-0788","","","강원특별자치도 정선군 정선읍 덕송리 536-4","강원특별자치도 정선군 정선읍 서동로 1240, 102호","26121","그린건설환경(자)","2023-04-04 13:58:41","I","2023-06-13 00:00:00","","347455.124737774","434390.474140827","분뇨등설계시공업관리","","","","","0","","0",
"290","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054202000001","2020-03-16","","01","영업/정상","11","영업","","","","","033-591-9111","","233-815","강원특별자치도 정선군 고한읍 고한리 373","강원특별자치도 정선군 고한읍 고한로 309","233-815","나라환경개발(주)","2025-09-08 10:09:03","U","2025-09-10 02:40:00","","365869.460410372","411992.588534895","분뇨등설계시공업관리","","","","","0","","0",
"291","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054000100001","2002-04-08","","03","폐업","2","폐업","2004-11-29","","","","","","233-806","강원특별자치도 정선군 정선읍 봉양리 1-62 8통3반","","","(주)지텍","2004-12-23 14:42:46","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"292","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054199300074","2001-05-17","","03","폐업","2","폐업","2006-04-27","","","","","","233-800","강원특별자치도 정선군 정선읍 봉양리 138-1","","","대림종합건설(주)","2006-04-27 18:24:50","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"293","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054199900153","1999-04-20","","03","폐업","2","폐업","2001-09-03","","","","","","233-801","강원특별자치도 정선군 정선읍 덕송리 536-2","","","그린종합건설(합)","2001-09-03 17:00:48","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"294","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054200200004","2002-10-18","","03","폐업","2","폐업","2005-09-22","","","","033 5910037","","233-834","강원특별자치도 정선군 남면 무릉리 822-2","강원특별자치도 정선군 남면 무릉2로 37","","(주)안성이엔씨","2005-09-22 14:47:06","U","2025-07-29 02:40:00","","357432.005985419","417791.377595689","분뇨등설계시공업관리","","","","","0","","0",
"295","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054200300001","2003-07-04","","03","폐업","2","폐업","2007-03-06","","","","","","233-812","강원특별자치도 정선군 고한읍 고한리 36-8","강원특별자치도 정선군 고한읍 고한7길 12","","나라환경개발(주)","2007-03-06 13:26:40","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"296","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054200300002","2001-04-03","","03","폐업","2","폐업","2005-02-18","","","","033563 8040","","233-804","강원특별자치도 정선군 정선읍 봉양리 161-6","","","송현건설(주)","2005-02-19 12:24:58","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"297","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054200800001","2008-03-14","","03","폐업","2","폐업","2011-11-07","","","","0335630788","","233-801","강원특별자치도 정선군 정선읍 덕송리 536-2","강원특별자치도 정선군 정선읍 서동로 1242","233-800","그린건설환경합자회사","2012-06-22 10:26:00","I","2023-06-13 00:00:00","","347417.085319302","434404.89726584","분뇨등설계시공업관리","","","","","0","","0",
"298","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054201000001","2010-03-03","","03","폐업","2","폐업","2011-11-07","","","","0335630788","","233-809","강원특별자치도 정선군 정선읍 덕송리 536-2","강원특별자치도 정선군 정선읍 서동로 1242","","그린건설환경합자회사","2012-06-22 10:20:35","U","2025-07-29 02:40:00","","347417.085319302","434404.89726584","분뇨등설계시공업관리","","","","","0","","0",
"299","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054201400001","2014-02-10","","03","폐업","2","폐업","2019-04-15","","","","0335919111","","","강원특별자치도 정선군 고한읍 고한리 373-2","강원특별자치도 정선군 고한읍 강원남로 6439","233-810","나라환경개발(주)","2019-04-16 09:43:36","I","2023-06-13 00:00:00","","365950.649011049","411978.933736337","분뇨등설계시공업관리","","","","","0","","0",
"300","단독정화조/오수처리시설설계시공업","09_30_07_P","4291000","429100054201600001","2016-03-09","","03","폐업","2","폐업","2019-04-15","","","","0335919111","","","강원특별자치도 정선군 고한읍 고한리 373-2","강원특별자치도 정선군 고한읍 강원남로 6439","233-810","나라환경개발(주)","2019-04-16 09:44:16","I","2023-06-13 00:00:00","","365950.649011049","411978.933736337","분뇨등설계시공업관리","","","","","0","","0",
"301","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054201500001","2015-09-25","","01","영업/정상","11","영업","","","","","033-458-1927","","","강원특별자치도 철원군 갈말읍 군탄리 937-3","강원특별자치도 철원군 서면 금강로 7848 (거성스포츠)","24061","현대정화개발","2017-06-13 16:56:58","U","2025-07-29 02:40:00","","226897.568343706","516536.103003817","분뇨등설계시공업관리","","","","","0","","0",
"302","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054201400001","2014-10-30","","01","영업/정상","11","영업","","","","","4520902","","","강원특별자치도 철원군 갈말읍 군탄리 937-8","강원특별자치도 철원군 갈말읍 명성로 218 (장수건재)","24034","(주) 서우환경개발","2025-03-20 15:05:36","U","2025-07-29 02:40:00","폐기물처리 및 오염방지시설 건설업","226896.902457832","516513.160607613","분뇨등설계시공업관리","폐기물처리 및 오염방지시설 건설업","","","","0","","0",
"303","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054202200001","2022-08-16","","01","영업/정상","11","영업","","","","","033-452-8472","","","강원특별자치도 철원군 갈말읍 군탄리 779-3","강원특별자치도 철원군 갈말읍 풍전길 44","","(주)에코이에스","2023-08-25 09:52:37","U","2023-08-27 02:40:00","","226835.565989817","517739.00304739","분뇨등설계시공업관리","","","","","0","","0",
"304","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054200000001","2004-05-10","","01","영업/정상","11","영업","","","","","033-452-8472","","","강원특별자치도 철원군 갈말읍 군탄리 779-3 갈말농공단지","강원특별자치도 철원군 갈말읍 풍전길 44 (갈말농공단지)","","주식회사 에코이에스","2025-03-19 10:06:54","U","2025-07-29 02:40:00","기타 기술 시험, 검사 및 분석업","226835.565989817","517739.00304739","분뇨등설계시공업관리","기타 기술 시험, 검사 및 분석업","","","","0","","0",
"305","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054200900001","2001-03-14","","01","영업/정상","11","영업","","","","","033-452-7738","","269-805","강원특별자치도 철원군 갈말읍 신철원리 645-1","강원특별자치도 철원군 갈말읍 삼부연로 40-2","269-800","성원환경산업","2025-04-14 17:13:10","U","2025-07-29 02:40:00","","227315.022785647","515913.088511638","분뇨등설계시공업관리","","","","","0","","0",
"306","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054199900001","1999-04-20","","03","폐업","2","폐업","2004-10-13","","","","","","269-805","강원특별자치도 철원군 갈말읍 신철원리 562-3","강원특별자치도 철원군 갈말읍 명성로174번길 55-8","","(주)삼원건설","2004-10-28 15:28:42","I","2023-06-13 00:00:00","종합 건설업","227422.916366785","516239.25334189","분뇨등설계시공업관리","종합 건설업","","","","0","","0",
"307","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054200000002","2000-07-24","","03","폐업","2","폐업","2016-10-21","","","","033458 5530","","269-845","강원특별자치도 철원군 서면 와수리 1211-9","강원특별자치도 철원군 서면 와수1로 44-11","269-845","(주)재영건설","2016-10-21 14:25:24","I","2023-06-13 00:00:00","","238191.697097328","526585.69867241","분뇨등설계시공업관리","","","","","0","","0",
"308","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054200300001","2003-07-31","","03","폐업","2","폐업","2005-03-18","","","","033455 7111","","269-814","강원특별자치도 철원군 동송읍 오덕리 530-1","","","(주)삼홍건설","2005-03-18 14:45:49","U","2025-07-29 02:40:00","종합 건설업","220485.092508574","524785.382707747","분뇨등설계시공업관리","종합 건설업","","","","0","","0",
"309","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054200500001","2005-07-22","","03","폐업","2","폐업","2015-09-09","","","","033 4581927","","","강원특별자치도 철원군 김화읍 청양리 2881","","","현대정화개발","2015-09-09 13:16:57","U","2025-07-29 02:40:00","","235463.445720081","527077.022575458","분뇨등설계시공업관리","","","","","0","","0",
"310","단독정화조/오수처리시설설계시공업","09_30_07_P","4301000","430100054200500002","2005-09-26","","03","폐업","2","폐업","2006-12-11","","","","033 4587612","","269-841","강원특별자치도 철원군 서면 와수리 573-16","강원특별자치도 철원군 서면 와수1로 114","","(주)영원건설","2006-12-11 17:02:33","I","2023-06-13 00:00:00","폐기물 처리 및 오염방지시설 건설업","237570.649330444","526847.408073595","분뇨등설계시공업관리","폐기물 처리 및 오염방지시설 건설업","","","","0","","0",
"311","단독정화조/오수처리시설설계시공업","09_30_07_P","4311000","431100054200100001","2001-02-20","","01","영업/정상","11","영업","","","","","","","209-834","강원특별자치도 화천군 사내면 사창리 422","","","주)범진산업","2002-07-18 20:39:43","U","2025-07-29 02:40:00","기타 건물설비 설치 공사업","","","분뇨등설계시공업관리","기타 건물설비 설치 공사업","","","","0","","0",
"312","단독정화조/오수처리시설설계시공업","09_30_07_P","4311000","431100054200100002","2001-09-15","","03","폐업","2","폐업","2005-01-05","","","","4415172","","209-804","강원특별자치도 화천군 화천읍 하리 62-11","","","주)희대종합건설","2005-01-05 14:11:17","U","2025-07-29 02:40:00","기타 건물설비 설치 공사업","","","분뇨등설계시공업관리","기타 건물설비 설치 공사업","","","","0","","0",
"313","단독정화조/오수처리시설설계시공업","09_30_07_P","4321000","432100054200100001","2001-06-04","","02","휴업","1","휴업","","2013-12-17","","","","","255-804","강원특별자치도 양구군 양구읍 상리 509-12","","","송암종합건설(주)","2013-12-17 09:24:51","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"314","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054199900001","1999-04-09","","01","영업/정상","11","영업","","","","","","","252-800","강원특별자치도 인제군 인제읍 상동리 379-13","","","살구미위생사","2011-10-30 14:16:11","U","2025-07-29 02:40:00","분뇨 처리업","","","분뇨등설계시공업관리","분뇨 처리업","","","","0","","0",
"315","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054200200001","2002-06-04","","01","영업/정상","11","영업","","","","","4611122","","252-808","강원특별자치도 인제군 인제읍 합강리 306-9","강원특별자치도 인제군 인제읍 인제로295번길 8-6","","(주)이십일세기환경건설","2011-04-28 11:20:03","U","2025-07-29 02:40:00","하수처리, 폐기물처리 및 청소관련 서비스업","303538.098443718","508698.229458285","분뇨등설계시공업관리","하수처리, 폐기물처리 및 청소관련 서비스업","","","","0","","0",
"316","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054201500001","2015-02-13","","01","영업/정상","11","영업","","","","","033-462-4593","","252-803","강원특별자치도 인제군 인제읍 고사리 469","강원특별자치도 인제군 인제읍 내린천로 6297","252-803","새한환경","2019-10-11 20:42:03","U","2025-07-29 02:40:00","","305067.046017939","505302.95832094","분뇨등설계시공업관리","","","","","0","","0",
"317","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054200100002","2001-07-28","","01","영업/정상","11","영업","","","","","","","252-800","강원특별자치도 인제군 인제읍 상동리 324-8","","","인제중앙환경","2001-07-31 11:54:57","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"318","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054200100003","2001-08-11","","01","영업/정상","11","영업","","","","","","","252-800","강원특별자치도 인제군 인제읍 상동리 298","","","경림종합건설","2001-08-13 18:17:22","I","2023-06-13 00:00:00","하수, 분뇨 및 축산폐기물 처리업","","","분뇨등설계시공업관리","하수, 분뇨 및 축산폐기물 처리업","","","","0","","0",
"319","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054000400004","2001-04-16","","03","폐업","2","폐업","2013-10-16","","","","4614593","","252-803","강원특별자치도 인제군 인제읍 고사리 469","강원특별자치도 인제군 인제읍 내린천로 6297","252-803","인제한성환경","2013-10-16 15:46:16","U","2025-07-29 02:40:00","","305067.046017939","505302.95832094","분뇨등설계시공업관리","","","","","0","","0",
"320","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054200100001","2001-07-03","","03","폐업","2","폐업","2005-04-11","","","","","","252-820","강원특별자치도 인제군 북면 원통리 466-2","강원특별자치도 인제군 북면 금강로18번길 20","","제일에너텍(주)","2005-04-26 18:22:18","I","2023-06-13 00:00:00","","305949.730846869","514101.76070029","분뇨등설계시공업관리","","","","","0","","0",
"321","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054200100004","2001-09-04","","03","폐업","2","폐업","2013-10-16","","","","","","252-800","강원특별자치도 인제군 인제읍 합강리 301-10","강원특별자치도 인제군 인제읍 인제로 302","","인제한성환경","2014-12-17 10:53:36","I","2023-06-13 00:00:00","","303624.290026098","508622.060196824","분뇨등설계시공업관리","","","","","0","","0",
"322","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054200700001","2007-10-08","","03","폐업","2","폐업","2008-09-30","","","","0334330720","","252-815","강원특별자치도 인제군 남면 신남리 364-1","강원특별자치도 인제군 남면 신남로 50","","진성종합건설(주)","2008-11-07 09:52:24","U","2025-07-29 02:40:00","","294796.606335604","496613.392306248","분뇨등설계시공업관리","","","","","0","","0",
"323","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054200800001","2008-09-08","","03","폐업","2","폐업","2014-01-06","","","","4623553","","252-806","강원특별자치도 인제군 인제읍 상동리 32-18","강원특별자치도 인제군 인제읍 인제로 229","","(주)내린천환경","2014-01-06 13:50:49","U","2025-07-29 02:40:00","하수, 분뇨 및 축산폐기물 처리업","303052.660071349","508203.466274659","분뇨등설계시공업관리","하수, 분뇨 및 축산폐기물 처리업","","","","0","","0",
"324","단독정화조/오수처리시설설계시공업","09_30_07_P","4331000","433100054201700001","2017-03-21","","03","폐업","2","폐업","2021-02-18","","","","033-461-8822","","","강원특별자치도 인제군 북면 원통리 1705-1","강원특별자치도 인제군 북면 원통로74번길 10-27","24621","(주)우림","2021-02-18 10:28:18","U","2025-07-29 02:40:00","","305263.843197139","513246.137491472","분뇨등설계시공업관리","","","","","0","","0",
"325","단독정화조/오수처리시설설계시공업","09_30_07_P","4341000","434100054000000001","2003-02-22","","01","영업/정상","11","영업","","","","","033 681 1833","","219-803","강원특별자치도 고성군 간성읍 신안리 134","강원특별자치도 고성군 간성읍 탑동길 4-15","219-800","(주) 정일환경","2015-01-13 17:03:18","U","2025-07-29 02:40:00","","328909.204306511","542646.6228761","분뇨등설계시공업관리","","","","","0","","0",
"326","단독정화조/오수처리시설설계시공업","09_30_07_P","4341000","434100054199800001","1998-01-05","","03","폐업","2","폐업","2005-03-09","","","","","","219-900","강원특별자치도 고성군 거진읍 거진리 158-91","강원특별자치도 고성군 거진읍 거탄진로 155-1","","(합) 염광엔지니어링","2006-05-15 16:03:44","I","2023-06-13 00:00:00","","327140.243914024","550458.209852566","분뇨등설계시공업관리","","","","","0","","0",
"327","단독정화조/오수처리시설설계시공업","09_30_07_P","4341000","434100054200100001","2001-05-25","","03","폐업","2","폐업","2003-03-27","","","","","","219-821","강원특별자치도 고성군 죽왕면 향목리 235-9","강원특별자치도 고성군 죽왕면 향목서길 26","","일진산업(주)","2006-05-15 16:04:10","I","2023-06-13 00:00:00","","329395.843679559","542377.307556444","분뇨등설계시공업관리","","","","","0","","0",
"328","단독정화조/오수처리시설설계시공업","09_30_07_P","4341000","434100054200200001","2002-12-13","","03","폐업","2","폐업","2003-03-07","","","","","","219-803","강원특별자치도 고성군 간성읍 신안리 269-1","강원특별자치도 고성군 간성읍 간성로 52","","일신산업(주)","2006-05-15 16:04:33","I","2023-06-13 00:00:00","","328330.97301687","542832.187632987","분뇨등설계시공업관리","","","","","0","","0",
"329","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054201400001","2014-07-14","","01","영업/정상","11","영업","","","","","0336711038","","215-801","강원특별자치도 양양군 양양읍 포월리 71-19","강원특별자치도 양양군 양양읍 동해대로 2849","","신화환경건설(주)","2022-09-27 22:08:18","U","2025-07-29 02:40:00","","342807.560576084","511902.901673276","분뇨등설계시공업관리","","","","","0","","0",
"330","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054200200003","2002-12-07","","03","폐업","2","폐업","2003-11-04","","","","","","215-801","강원특별자치도 양양군 양양읍 포월리 98-7","","","영도건설산업(주)","2011-11-02 16:40:26","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"331","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054200200004","2002-12-07","","03","폐업","2","폐업","2004-11-03","","","","","","215-801","강원특별자치도 양양군 양양읍 포월리 98-7","","","영도건설산업(주)","2011-11-02 16:41:34","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"332","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054200200005","2002-12-07","","03","폐업","2","폐업","2003-05-28","","","","","","215-853","강원특별자치도 양양군 강현면 주청리 128-1","","","대정건설주식회사","2003-05-28 18:55:13","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"333","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054200300001","2003-03-10","","03","폐업","2","폐업","2004-02-17","","","","","","215-852","강원특별자치도 양양군 강현면 정암리 448-97","","","일우공영 주식회사","2004-02-17 10:49:57","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"334","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054200300002","2003-03-27","","03","폐업","2","폐업","2004-02-17","","","","","","215-821","강원특별자치도 양양군 손양면 하왕도리 261","","","대진건설(주)","2004-02-17 13:50:31","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"335","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054200300003","2003-04-10","","03","폐업","2","폐업","2004-07-12","","","","","","215-852","강원특별자치도 양양군 강현면 정암리 154-3","","","삼산종합건설(주)","2004-07-15 11:32:01","U","2025-07-29 02:40:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"336","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054200700001","2007-04-02","","03","폐업","2","폐업","2008-05-06","","","","033 6734700","","215-822","강원특별자치도 양양군 손양면 하왕도리 303-3","","","이앤건설주식회사","2008-05-07 15:30:33","I","2023-06-13 00:00:00","","","","분뇨등설계시공업관리","","","","","0","","0",
"337","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054200100001","2001-09-17","","03","폐업","2","폐업","2003-02-11","","","","","","215-852","강원특별자치도 양양군 강현면 물치리 35","","","(주)고국종합건설","2003-02-11 15:41:43","U","2025-07-29 02:40:00","","340924.007519955","518170.904667682","분뇨등설계시공업관리","","","","","0","","0",
"338","단독정화조/오수처리시설설계시공업","09_30_07_P","4351000","435100054200200001","2002-02-19","","03","폐업","2","폐업","2003-06-09","","","","","","215-833","강원특별자치도 양양군 현북면 하광정리 123","","","동양환경(주)","2003-06-10 10:12:38","U","2025-07-29 02:40:00","하수처리, 폐기물처리 및 청소관련 서비스업","351138.732727013","503266.141711141","분뇨등설계시공업관리","하수처리, 폐기물처리 및 청소관련 서비스업","","","","0","","0",
