"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"223","관광펜션업","03_11_02_P","4351000","CDFI3261092023000002","2023-06-02","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 양양읍 월리 371-5","강원특별자치도 양양군 양양읍 남대천로 54-14","25032","양양리버펜션","2023-06-02 10:09:39","I","2023-06-13 00:00:00","","341985.696373617","508293.198674113","관광펜션업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","192.8","","0","","","","","","","0","","","","193",
"224","관광펜션업","03_11_02_P","4351000","CDFI3261092024000002","2024-10-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 현남면 남애리 174-9","강원특별자치도 양양군 현남면 동해대로 279-12","25057","인앤양양","2024-10-31 14:11:23","I","2024-11-02 00:12:14","","356892.523999575","493901.039676209","관광펜션업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","800000000","","","","0",
"225","관광펜션업","03_11_02_P","4351000","CDFI3261092024000001","2024-05-21","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 현남면 인구리 241-8","강원특별자치도 양양군 현남면 황태골로 69-18","25055","사인삼각스테이펜션","2024-05-21 13:31:18","I","2024-05-23 00:14:32","","354214.963102628","496915.576654821","관광펜션업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","60.66","","0","","","","","","","0","","","","61",
"226","관광펜션업","03_11_02_P","4351000","CDFI3261092025000007","2025-09-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 강현면 물치리 17-15","강원특별자치도 양양군 강현면 물치3길 4-43","25061","벨리타 펜션","2025-09-30 09:23:51","I","2025-10-02 00:20:02","","340813.170630897","518477.111711723","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"227","관광펜션업","03_11_02_P","4351000","CDFI3261092025000005","2025-05-22","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 강현면 정암리 433-2","강원특별자치도 양양군 강현면 동해대로 3451-12","25003","다로산 스파펜션","2025-05-23 10:03:17","I","2025-05-25 00:20:37","","341071.250274514","517004.349944006","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"228","관광펜션업","03_11_02_P","4351000","CDFI3261092025000006","2025-06-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 양양읍 조산리 318","강원특별자치도 양양군 양양읍 동해신묘길 8-3","25015","연어의 고향","2025-06-16 13:33:42","I","2025-06-18 00:20:02","","343323.755414457","513079.303353115","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"229","관광펜션업","03_11_02_P","4351000","CDFI3261092025000002","2025-02-19","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 현남면 동산리 125","강원특별자치도 양양군 현남면 동산큰길 52-5","25053","씨사이드힐","2025-02-19 14:55:43","I","2025-02-21 00:10:42","","354576.97384719","499008.778724091","관광펜션업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"230","관광펜션업","03_11_02_P","4351000","CDFI3261092025000004","2025-04-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 현남면 두리 94","강원특별자치도 양양군 현남면 두리마을길 44","25053","씨그넷풀스테이","2025-04-25 15:45:37","I","2025-04-27 00:10:10","","354122.048101951","498157.717002376","관광펜션업","","","3","","","","다세대주택","3","1","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"231","관광펜션업","03_11_02_P","4351000","CDFI3261092025000003","2025-03-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 손양면 와리 121-10","강원특별자치도 양양군 손양면 상촌로 55-10","25045","소나무","2025-03-06 17:11:39","I","2025-03-08 00:10:36","","","","관광펜션업","","관리지역","1","","","","","1","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"232","관광펜션업","03_11_02_P","4351000","CDFI3261092023000003","2023-10-20","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 양양읍 조산리 357-9","강원특별자치도 양양군 양양읍 일출로 166-30","25015","송림도화","2023-10-20 11:19:41","I","2023-10-22 00:17:34","","343588.710110695","513012.222042611","관광펜션업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","197.12","","0","","","","","","","0","","","","197",
"233","관광펜션업","03_11_02_P","4351000","CDFI3261092023000004","2023-11-01","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 현남면 남애리 174-8","강원특별자치도 양양군 현남면 동해대로 279-14","25057","남애서퍼스빌리지","2023-11-01 13:03:15","I","2023-11-03 00:17:23","","356879.942842989","493916.581492565","관광펜션업","","","2","","","","","2","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"234","관광펜션업","03_11_02_P","4351000","CDFI3261092023000005","2023-11-01","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 현남면 남애리 174-2","강원특별자치도 양양군 현남면 동해대로 279-20","25057","스테이 씨오엘(Stay COL)","2023-11-01 13:03:26","I","2023-11-03 00:17:23","","356845.75859457","493922.210764002","관광펜션업","","","2","","","","","2","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"235","관광펜션업","03_11_02_P","4351000","CDFI3261092023000006","2023-12-01","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 손양면 동호리 2-18","강원특별자치도 양양군 손양면 선사유적로 190-13","25042","파랑","2023-12-01 15:49:30","I","2023-12-03 00:17:36","","348002.643901224","506549.039415697","관광펜션업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"236","관광펜션업","03_11_02_P","4351000","CDFI3261092025000001","2025-01-08","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 강현면 중복리 370","강원특별자치도 양양군 강현면 복골길201번길 60","25005","속초애견동반펜션 양양재인스가든","2025-01-08 13:43:58","I","2025-01-10 00:11:26","","337155.214452806","516577.718903655","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"237","관광펜션업","03_11_02_P","4351000","CDFI3261092004000001","2004-12-14","2019-01-10","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","215-851","강원특별자치도 양양군 강현면 장산리 515","","","초록바다 펜션","2019-01-10 17:14:38","I","2023-06-13 00:00:00","","339128.25870405","516151.299216996","관광펜션업","관광사업","관리지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","626.58","","0","","","","","","","100000000","","","","627",
"238","관광펜션업","03_11_02_P","4351000","CDFI3261092010000001","2010-06-03","2018-11-27","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 양양군 서면 미천리 47-1","강원특별자치도 양양군 서면 미천골길 234","25040","아리스파펜션","2020-01-13 17:53:03","I","2023-06-13 00:00:00","","333488.145578175","494533.041133605","관광펜션업","","","2","기타","","","다가구용 주택(공동주택적용)","2","0","0","0","","","0","0","","0","0","","0","198.2","","0","","","","","","","0","","","","198",
