"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"221","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002021000001","2021-02-17","","01","영업/정상","13","영업중","","","","","0333305411","","","강원특별자치도 평창군 진부면 간평리 221-1 켄싱턴플로라호텔","강원특별자치도 평창군 진부면 진고개로 231, 켄싱턴플로라호텔","25322","켄싱턴호텔 평창 키즈월드","2024-05-22 13:07:00","U","2024-05-24 02:40:00","","340818.137507753","466311.107992923","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"222","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002021000003","2021-07-29","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 봉평면 원길리 1066-5","강원특별자치도 평창군 봉평면 흥정계곡길 20-5","25302","쪽빛하늘관광농원","2022-11-09 16:21:08","I","2023-06-13 00:00:00","","319194.884564531","458780.282295726","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"223","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002021000004","2021-08-27","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트 101동 1층 106호","25351","(주)브이알게임파크","2022-11-09 16:03:32","I","2023-06-13 00:00:00","","345786.815844836","462590.554819645","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"224","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002021000005","2021-08-30","","01","영업/정상","13","영업중","","","","","033-330-5411","","","강원특별자치도 평창군 진부면 간평리 221-1 켄싱턴플로라호텔","강원특별자치도 평창군 진부면 진고개로 231, 켄싱턴플로라호텔 2층","25322","포인포라운지","2024-05-22 13:06:51","U","2024-05-24 02:40:00","","340818.137507753","466311.107992923","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"225","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002021000006","2021-10-12","","01","영업/정상","13","영업중","","","","","033-339-0633","","","강원특별자치도 평창군 진부면 간평리 221-1 켄싱턴플로라호텔","강원특별자치도 평창군 진부면 진고개로 231, 켄싱턴플로라호텔 지하1층","25322","북앤갤러리","2022-11-09 16:05:49","I","2023-06-13 00:00:00","","340818.137507753","466311.107992923","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"226","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002021000007","2021-10-29","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 봉평면 유포리 227-1","강원특별자치도 평창군 봉평면 수림대길 57-5","25311","솔섬오토캠핑장","2022-11-09 16:18:08","I","2023-06-13 00:00:00","","322270.20384334","447818.462178226","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"227","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002021000008","2021-12-01","","01","영업/정상","13","영업중","","","","","033-339-0681","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트 홀리데이인스위트 알펜시아 평창 102동 1층 101호","25351","거울미로","2022-11-09 16:17:22","I","2023-06-13 00:00:00","","345786.815844836","462590.554819645","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"228","테마파크업(기타)","03_07_08_P","4281000","CDFI5272002022000001","2022-06-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트","25351","조하노리","2024-04-24 13:10:20","U","2024-04-26 02:40:00","","345786.815844836","462590.554819645","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"229","테마파크업(기타)","03_07_08_P","4291000","CDFI5272002024000001","2024-07-09","","03","폐업","03","폐업","2024-07-11","","","","031-245-5100","","","경기도 수원시 팔달구 교동 142-20","경기도 수원시 팔달구 매산로116번길 18 (교동)","16464","사단법인 탑교육문화원","2024-08-28 09:16:20","U","2024-08-30 02:40:00","","201131.721804759","418721.901325669","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","3","","","","","","","0","","","","0",
"230","테마파크업(기타)","03_07_08_P","4291000","CDFI5272002023000003","2023-12-29","","03","폐업","03","폐업","2024-02-18","","","","","","","강원특별자치도 정선군 북평면 숙암리 산 400 가리왕산 눈썰매장","강원특별자치도 정선군 북평면 중봉길 41-35, 정선 알파인 경기장","26100","가리왕산 케이블카 눈썰매장","2024-04-29 15:10:47","U","2024-05-01 02:40:00","","339736.641650058","442261.585400837","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"231","테마파크업(기타)","03_07_08_P","4291000","CDFI5272002017000001","2017-04-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 정선군 정선읍 봉양리 54-7 정선군 가족센터","강원특별자치도 정선군 정선읍 녹송2길 26-5, 정선군 가족센터","26126","아이랑 키즈카페","2024-06-13 10:44:47","U","2024-06-15 02:40:00","","348099.47821555","432363.996681148","신고테마파크업","","","0","","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","트램폴린 1","0","","","","","","","0","","","","0",
"232","테마파크업(기타)","03_07_08_P","4291000","CDFI5272002017000002","2017-04-14","","01","영업/정상","13","영업중","","","","","033-592-1315","","","강원특별자치도 정선군 사북읍 사북리 344-186","강원특별자치도 정선군 사북읍 사북6길 12-6 (사북청소년장학센터)","26150","아리키즈","2025-05-07 18:00:24","U","2025-05-09 02:40:00","","361392.760287614","415619.575368606","신고테마파크업","","","0","기타","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","트램폴린 1, 불폴장 1","1","","","","","","","0","","","","0",
"233","테마파크업(기타)","03_07_08_P","4291000","CDFI5272002023000001","2023-06-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 정선군 고한읍 고한리 144-15","강원특별자치도 정선군 고한읍 하이원길 265-1, 마운틴콘도 A동 1층","26154","큐리키즈카페","2023-07-11 11:03:40","U","2023-07-13 02:40:00","","362132.41883409","413191.345363797","신고테마파크업","","","0","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","0","","0","","Y","","Y","","","0","","","","0",
"234","테마파크업(기타)","03_07_08_P","4291000","CDFI5272002023000002","2023-12-20","","01","영업/정상","13","영업중","","","","","033-560-3486","","","강원특별자치도 정선군 북평면 숙암리 산 400 정선 알파인 경기장","강원특별자치도 정선군 북평면 중봉길 41-35, 정선 알파인 경기장 2층","26100","가리왕산 케이블카 키즈카페","2023-12-20 21:34:35","I","2023-12-23 00:16:40","","339736.641650058","442261.585400837","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"235","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002020000002","2020-08-26","","03","폐업","03","폐업","2024-12-02","","","","","","","강원특별자치도 철원군 철원읍 화지리 40-154","강원특별자치도 철원군 철원읍 금학로279번길 12-20","24006","산호방방","2024-12-03 11:43:12","U","2024-12-05 02:40:00","","218628.229782496","523394.586840407","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"236","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002003000001","2003-05-27","","03","폐업","03","폐업","2010-01-01","","","","","","269-811","강원특별자치도 철원군 동송읍 장흥리","","","회전그네, 밧데이카","2024-07-10 13:11:29","U","2024-07-12 02:40:00","","","","신고테마파크업","테마파크업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","N","N","N","N","","","0","","","","0",
"237","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002016000001","2016-01-11","","03","폐업","03","폐업","2020-11-09","","","","033-458-0330","","","강원특별자치도 철원군 갈말읍 신철원리 988-9","강원특별자치도 철원군 갈말읍 명성로174번길 1 (양천한의원)","24038","점핑팡팡","2020-11-09 13:08:17","I","2023-06-13 00:00:00","","226924.315672043","516091.073787247","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"238","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002016000002","2016-01-18","","03","폐업","03","폐업","2017-03-02","","","","","","","강원특별자치도 철원군 동송읍 이평리 741-8","강원특별자치도 철원군 동송읍 금학로187번길 15","24018","동송점프점프","2017-04-03 11:05:33","I","2023-06-13 00:00:00","","219083.916987208","522435.695447733","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"239","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002016000003","2016-01-27","","03","폐업","03","폐업","2019-02-27","","","","033-456-1624","","","강원특별자치도 철원군 철원읍 화지리 28-100","강원특별자치도 철원군 철원읍 금학로 264","24008","키즈앤맘","2019-02-28 14:56:02","I","2023-06-13 00:00:00","","218844.319624979","523228.572675232","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"240","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002016000004","2016-02-03","","03","폐업","03","폐업","2023-01-01","","","","0334586117","","","강원특별자치도 철원군 동송읍 이평리 668-14","강원특별자치도 철원군 동송읍 이평3로 154-5","24016","롤리폴리","2024-07-10 15:18:27","U","2024-07-12 02:40:00","","219393.651404406","522942.328519198","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"241","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002016000005","2016-04-15","","03","폐업","03","폐업","2020-06-30","","","","","","","강원특별자치도 철원군 철원읍 화지리 83-20","강원특별자치도 철원군 철원읍 금학로251번안길 74","24006","산호방방","2020-07-01 09:02:01","I","2023-06-13 00:00:00","","218287.947657844","523570.553608976","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"242","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002017000002","2017-07-21","","03","폐업","03","폐업","2017-08-15","","","","","","","강원특별자치도 철원군 동송읍 장흥리 20-1","강원특별자치도 철원군 동송읍 태봉로 1825","24023","철원군 시설물관리사업소","2020-11-18 16:13:42","I","2023-06-13 00:00:00","","225139.594027206","520441.891423008","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"243","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002018000002","2018-07-24","","03","폐업","03","폐업","2018-08-15","","","","033-450-5114","","","강원특별자치도 철원군 갈말읍 신철원리 649","강원특별자치도 철원군 갈말읍 삼부연로 51","24040","철원군 관광과 DMZ관광","2020-11-18 16:14:52","I","2023-06-13 00:00:00","","227374.907791757","516009.653766975","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"244","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002021000001","2021-12-16","","01","영업/정상","13","영업중","","","","","033-450-5351","","","강원특별자치도 철원군 갈말읍 신철원리 702-1","강원특별자치도 철원군 갈말읍 삼부연로8번길 17-6","24049","갈리말리","2021-12-16 17:23:59","I","2023-06-13 00:00:00","","227101.059924469","515687.528305521","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"245","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002017000001","2017-02-24","","01","영업/정상","13","영업중","","","","","033-458-9118","","","강원특별자치도 철원군 서면 와수리 1167-20","강원특별자치도 철원군 서면 와수로166번길 20","24058","쁘띠몽드 철원점","2025-01-18 11:16:21","U","2025-01-20 02:40:00","","238437.042045098","526170.314791022","신고테마파크업","","일반주거지역","2","주택가주변","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","485.08","","0","","","","","","","0","","","","485",
"246","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002018000001","2018-03-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 근남면 잠곡리 951","강원특별자치도 철원군 근남면 하오재로 1235","24065","하오재캠핑장","2025-01-18 11:17:54","U","2025-01-20 02:40:00","","240335.034530033","519169.203642399","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"247","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002020000001","2020-04-21","","01","영업/정상","13","영업중","","","","","033-455-6081","","","강원특별자치도 철원군 동송읍 이평리 698-8","강원특별자치도 철원군 동송읍 금학로 172, 1층","24017","노리파크 철원점","2020-04-21 10:40:33","I","2023-06-13 00:00:00","","219257.326451033","522415.160239034","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"248","테마파크업(기타)","03_07_08_P","4301000","CDFI5272002025000001","2025-07-30","","01","영업/정상","13","영업중","","","","","033-458-7200","","","강원특별자치도 철원군 김화읍 청양리 9-6","강원특별자치도 철원군 김화읍 호국로 6442","24055","화강쉬리공원","2025-07-31 10:38:28","I","2025-08-02 00:20:02","","236248.965780486","527247.55203622","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","Y","Y","Y","Y","","","0","","","","0",
"249","테마파크업(기타)","03_07_08_P","4321000","CDFI5272002022000001","2022-02-03","","02","휴업","02","휴업","","2024-05-01","2025-12-31","","033-480-7251","","","강원특별자치도 양구군 해안면 후리 642","강원특별자치도 양구군 해안면 해안서화로 47-6","24562","양구 DMZ 조이나믹 체험장","2024-05-28 17:59:15","U","2024-05-30 02:40:00","","300325.227691871","532416.970683778","신고테마파크업","","관리지역","2","기타","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","222.97","트램폴린","1","Y","","","Y","","","0","","","","223",
"250","테마파크업(기타)","03_07_08_P","4321000","CDFI5272002017000001","2017-06-27","","03","폐업","03","폐업","2021-03-08","","","","033-482-4848","","","강원특별자치도 양구군 양구읍 상리 575","강원특별자치도 양구군 양구읍 청춘로 73-20 (하나로마트 2층)","24543","리틀버니","2021-03-19 14:51:51","I","2023-06-13 00:00:00","","286992.614945612","510884.931504575","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"251","테마파크업(기타)","03_07_08_P","4321000","CDFI5272002018000001","2018-04-13","","03","폐업","03","폐업","2023-09-09","","","","033-482-0605","","","강원특별자치도 양구군 양구읍 상리 236-3","강원특별자치도 양구군 양구읍 사명길 40-15, 2층","24536","배꼬미키즈카페","2023-10-06 16:17:34","U","2023-10-08 02:40:00","","286647.172741795","511715.478145386","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"252","테마파크업(기타)","03_07_08_P","4321000","CDFI5272002024000001","2024-04-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양구군 양구읍 상리 236-3","강원특별자치도 양구군 양구읍 사명길 40-15, 2층","24536","배꼬미키즈카페","2025-07-17 17:53:38","U","2025-07-19 02:40:00","","286647.172741795","511715.478145386","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"253","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002024000001","2024-07-05","","02","휴업","02","휴업","","2024-08-25","2025-07-31","","033-460-2930","","","강원특별자치도 인제군 기린면 서리 3-1","강원특별자치도 인제군 기린면 대내로 34-18, 기린국민체육센터","24663","기린국민체육센터 야외물놀이장","2024-11-12 17:12:41","U","2024-11-14 02:40:00","","315843.285693674","496630.228015927","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"254","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002023000001","2023-08-03","","03","폐업","03","폐업","2023-08-21","","","","070-8830-6083","","","강원특별자치도 인제군 기린면 서리 2-4","강원특별자치도 인제군 기린면 대내로 34-26","24663","기린국민체육센터 야외물놀이장","2024-06-04 13:25:23","U","2024-06-06 02:40:00","","315863.685943523","496736.176376143","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"255","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002017000001","2017-03-02","","03","폐업","03","폐업","2019-03-07","","","","","","","강원특별자치도 인제군 기린면 북리 515","강원특별자치도 인제군 기린면 상하답로 130, 피트동 2층","24654","브로 키즈하우스","2019-03-07 17:39:18","I","2023-06-13 00:00:00","","313347.093858807","500672.838290134","신고테마파크업","","","3","","","","","2","1","0","0","","","0","0","","0","0","","0","270.9","","1","Y","Y","Y","Y","","","0","","","","271",
"256","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002018000001","2018-05-08","","03","폐업","03","폐업","2024-02-26","","","","033-462-2867","","","강원특별자치도 인제군 인제읍 상동리 347-3","강원특별자치도 인제군 인제읍 인제로193번길 1, 한사랑빌딩 3층 302호","24631","노리파크 인제점","2024-02-26 14:00:00","U","2024-02-28 02:40:00","","302748.209555003","508000.309205164","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"257","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002019000001","2019-07-26","","03","폐업","03","폐업","2019-07-30","","","","","","","강원특별자치도 인제군 인제읍 남북리 817 인제체육관","강원특별자치도 인제군 인제읍 비봉로44번길 113, 인제체육관","24624","다가온커뮤니케이션즈","2019-08-28 21:05:07","I","2023-06-13 00:00:00","","302198.949515371","506798.690959924","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"258","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002015000001","2015-01-05","","03","폐업","03","폐업","2015-08-25","","","","","","252-823","강원특별자치도 인제군 북면 원통리 672-1","강원특별자치도 인제군 북면 원통로 201-2","24613","방방이실내놀이터","2015-09-23 08:50:34","I","2023-06-13 00:00:00","","305656.442935525","514216.041629611","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"259","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002015000002","2015-07-30","","03","폐업","03","폐업","2016-08-21","","","","070-4811-1068","","252-842","강원특별자치도 인제군 기린면 북리 513-2","강원특별자치도 인제군 기린면 상하답로 130","24654","(주) 인제스피디움","2016-09-13 17:30:44","I","2023-06-13 00:00:00","","313347.093858807","500672.838290134","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","4","","","","","","","0","","","","0",
"260","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002016000001","2016-07-07","","03","폐업","03","폐업","2016-09-01","","","","0334613377","","","강원특별자치도 인제군 인제읍 원대리 643-2","","24639","자작나무 힐링캠핑","2017-04-03 18:03:34","I","2023-06-13 00:00:00","","","","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","놀이형 미니에어바운스 2종","1","","","","","","","0","","","","0",
"261","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002016000002","2016-07-26","","03","폐업","03","폐업","2016-08-22","","","","","","","강원특별자치도 인제군 기린면 북리 514-1","강원특별자치도 인제군 기린면 상하답로 130 (호텔)","24654","(주)인제스피디움","2017-04-03 18:32:06","I","2023-06-13 00:00:00","","313347.093858807","500672.838290134","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","150","놀이형 미니에어바운스 1기","1","","","","","","","0","","","","150",
"262","테마파크업(기타)","03_07_08_P","4331000","CDFI5272002017000002","2017-07-19","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 인제군 기린면 북리 1500","강원특별자치도 인제군 기린면 상하답로 130","24654","(주)인제스피디움","2025-09-19 11:09:21","U","2025-09-21 02:40:00","","313347.093858807","500672.838290134","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"263","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002024000001","2024-11-07","","03","폐업","03","폐업","2025-06-13","","","","","","","강원특별자치도 고성군 토성면 원암리 403-1 델피노골프&리조트","강원특별자치도 고성군 토성면 미시령옛길 1153, 델피노골프&리조트","24768","소노&델피노(키즈파크)","2025-06-13 16:42:48","U","2025-06-15 02:40:00","","330773.968639857","524312.561018691","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","5","","","","","","","0","","","","0",
"264","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002009000001","2009-08-17","","03","폐업","03","폐업","","","","","635-8311","","219-832","강원특별자치도 고성군 토성면 원암리 403-1 (주)대명레저산업설악지점","강원특별자치도 고성군 토성면 미시령옛길 1153 ((주)대명레저산업설악지점)","","대명레저산업설악지점 아쿠아월드","2017-10-16 15:53:08","I","2023-06-13 00:00:00","","330773.968639857","524312.561018691","신고테마파크업","","관리지역","0","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","0","에어바운스","1","Y","","","","","","0","","","","0",
"265","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002010000001","2010-07-21","","03","폐업","03","폐업","","","","","033-639-3612","","219-832","강원특별자치도 고성군 토성면 원암리 403-1","강원특별자치도 고성군 토성면 미시령옛길 1153","","(주)대명레저산업 설악지점","2020-11-19 20:25:30","I","2023-06-13 00:00:00","","330773.968639857","524312.561018691","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"266","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002010000002","2010-08-11","","03","폐업","03","폐업","","","","","639-3612","","219-832","강원특별자치도 고성군 토성면 원암리 403-1","강원특별자치도 고성군 토성면 미시령옛길 1153","","(주)대명레저산업 설악지점","2020-11-19 20:25:49","I","2023-06-13 00:00:00","","330773.968639857","524312.561018691","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"267","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002011000001","2011-08-01","","03","폐업","03","폐업","","","","","033-639-3612","","219-832","강원특별자치도 고성군 토성면 원암리 403-1","강원특별자치도 고성군 토성면 미시령옛길 1153","24768","(주)대명레저산업 설악지점","2021-03-26 16:31:40","I","2023-06-13 00:00:00","","330773.968639857","524312.561018691","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"268","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002012000001","2012-06-21","","03","폐업","03","폐업","","","","","033-635-9300","","219-832","강원특별자치도 고성군 토성면 원암리 362-1","강원특별자치도 고성군 토성면 고성대로 75-16","24768","현대산업개발(주) 아이파크 콘도","2020-11-19 20:26:19","I","2023-06-13 00:00:00","","331792.603314893","524101.034298754","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"269","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002017000001","2017-08-18","","03","폐업","03","폐업","","","","","033-639-8451","","","강원특별자치도 고성군 토성면 원암리 403-01","강원특별자치도 고성군 토성면 미시령옛길 1153 (델피노골프&리조트)","24768","(주)대명레저설악지점","2020-11-19 20:27:39","I","2023-06-13 00:00:00","","330773.968639857","524312.561018691","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"270","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002018000001","2018-07-27","","03","폐업","03","폐업","","","","","033-639-8451","","","강원특별자치도 고성군 토성면 원암리 403-1 델피노골프&리조트","강원특별자치도 고성군 토성면 미시령옛길 1153, 델피노골프&리조트","24768","(주)대명레저산업 설악지점","2020-11-19 20:27:23","I","2023-06-13 00:00:00","","330773.968639857","524312.561018691","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"271","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002019000001","2019-07-18","","03","폐업","03","폐업","","","","","","","","강원특별자치도 고성군 토성면 인흥리 506-6 파인리즈 컨드리클럽","강원특별자치도 고성군 토성면 잼버리동로 267, 파인리즈 컨드리클럽","24763","파인리즈리조트 야외수영장","2020-11-19 20:27:02","I","2023-06-13 00:00:00","","334472.217302567","527754.114891642","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"272","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002019000004","2019-08-09","","03","폐업","03","폐업","","","","","","","","강원특별자치도 고성군 토성면 원암리 362-1 아이파크콘도","강원특별자치도 고성군 토성면 고성대로 75-16, 아이파크콘도","24768","에이치디씨현대산업개발(주)아이파크콘도","2020-11-19 20:19:42","I","2023-06-13 00:00:00","","331792.603314893","524101.034298754","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"273","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002020000001","2020-07-18","","03","폐업","03","폐업","","","","","033-635-9300","","","강원특별자치도 고성군 토성면 원암리 362-1 아이파크콘도","강원특별자치도 고성군 토성면 고성대로 75-16, 아이파크콘도","24768","에이치디씨현대산업개발(주)아이파크콘도","2020-11-19 20:26:42","I","2023-06-13 00:00:00","","331792.603314893","524101.034298754","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"274","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002020000002","2020-07-24","","03","폐업","03","폐업","","","","","033-639-8451","","","강원특별자치도 고성군 토성면 원암리 403-24 소노호텔앤리조트","강원특별자치도 고성군 토성면 미시령옛길 1153, 소노호텔앤리조트","24768","(주)소노호텔앤리조트 설악지점","2020-11-19 20:21:40","I","2023-06-13 00:00:00","","331116.910496187","524073.824015649","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"275","테마파크업(기타)","03_07_08_P","4341000","CDFI5272002020000003","2020-08-07","","03","폐업","03","폐업","","","","","033-633-9100","","","강원특별자치도 고성군 토성면 신평리 465-72 포유리조트","강원특별자치도 고성군 토성면 잼버리동로 97, 포유리조트","24763","(주)포유레저","2020-11-19 20:25:12","I","2023-06-13 00:00:00","","332996.11369038","526803.808797687","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
